date,pool_id,label,project,chain,symbol,apy_pct,apy_base_pct,apy_reward_pct,tvl_usd_snapshot
2025-09-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-16,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-17,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-18,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-19,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-20,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-21,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-22,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-23,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-24,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-25,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-26,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-27,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-28,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-29,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-09-30,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-01,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-02,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-03,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-04,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-16,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-17,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-18,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-19,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-20,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-21,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-22,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-23,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-24,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-25,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-26,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-27,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-28,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-29,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-30,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-10-31,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-01,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-02,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-03,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-04,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-16,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-17,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-18,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-19,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-20,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-21,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-22,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-23,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-24,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-25,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.330470,59.330470,,29911474.00
2025-11-26,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,88.278710,88.278710,0.000000,29911474.00
2025-11-27,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,44.360120,44.360120,0.000000,29911474.00
2025-11-28,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,64.165340,64.165340,0.000000,29911474.00
2025-11-29,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,27.906300,27.906300,0.000000,29911474.00
2025-11-30,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,36.577580,36.577580,0.000000,29911474.00
2025-12-01,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,94.289940,94.289940,0.000000,29911474.00
2025-12-02,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,82.136690,82.136690,0.000000,29911474.00
2025-12-03,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,80.734290,80.734290,0.000000,29911474.00
2025-12-04,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,78.294300,78.294300,0.000000,29911474.00
2025-12-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,61.344420,61.344420,0.000000,29911474.00
2025-12-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,22.875430,22.875430,0.000000,29911474.00
2025-12-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,49.608660,49.608660,0.000000,29911474.00
2025-12-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,83.898390,83.898390,0.000000,29911474.00
2025-12-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,81.231710,81.231710,0.000000,29911474.00
2025-12-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,119.621530,119.621530,0.000000,29911474.00
2025-12-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,74.123710,74.123710,0.000000,29911474.00
2025-12-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,70.049160,70.049160,0.000000,29911474.00
2025-12-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,17.214110,17.214110,0.000000,29911474.00
2025-12-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,34.463270,34.463270,0.000000,29911474.00
2025-12-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,83.241040,83.241040,0.000000,29911474.00
2025-12-16,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,81.219830,81.219830,0.000000,29911474.00
2025-12-17,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,86.327560,86.327560,0.000000,29911474.00
2025-12-18,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,42.220920,42.220920,0.000000,29911474.00
2025-12-19,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,23.130380,23.130380,0.000000,29911474.00
2025-12-20,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,12.238070,12.238070,0.000000,29911474.00
2025-12-21,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,27.387180,27.387180,0.000000,29911474.00
2025-12-22,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,65.942350,65.942350,0.000000,29911474.00
2025-12-23,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,49.660050,49.660050,0.000000,29911474.00
2025-12-24,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,31.069190,31.069190,0.000000,29911474.00
2025-12-25,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,20.617660,20.617660,0.000000,29911474.00
2025-12-26,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,52.121110,52.121110,0.000000,29911474.00
2025-12-27,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,16.861490,16.861490,0.000000,29911474.00
2025-12-28,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,17.929990,17.929990,0.000000,29911474.00
2025-12-29,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,71.113890,71.113890,0.000000,29911474.00
2025-12-30,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,41.732350,41.732350,0.000000,29911474.00
2025-12-31,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,50.624360,50.624360,0.000000,29911474.00
2026-01-01,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,18.604530,18.604530,0.000000,29911474.00
2026-01-02,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,63.362550,63.362550,0.000000,29911474.00
2026-01-03,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,25.775130,25.775130,0.000000,29911474.00
2026-01-04,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,36.396200,36.396200,0.000000,29911474.00
2026-01-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,78.975560,78.975560,0.000000,29911474.00
2026-01-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,91.562790,91.562790,0.000000,29911474.00
2026-01-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,66.351090,66.351090,0.000000,29911474.00
2026-01-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,91.134270,91.134270,0.000000,29911474.00
2026-01-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,92.748120,92.748120,0.000000,29911474.00
2026-01-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,16.883100,16.883100,0.000000,29911474.00
2026-01-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,38.102190,38.102190,0.000000,29911474.00
2026-01-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,96.364200,96.364200,0.000000,29911474.00
2026-01-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,84.627570,84.627570,0.000000,29911474.00
2026-01-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,72.803920,72.803920,0.000000,29911474.00
2026-01-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,61.790690,61.790690,0.000000,29911474.00
2026-01-16,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,49.020850,49.020850,0.000000,29911474.00
2026-01-17,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,16.030660,16.030660,0.000000,29911474.00
2026-01-18,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,23.245060,23.245060,0.000000,29911474.00
2026-01-19,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,59.732560,59.732560,0.000000,29911474.00
2026-01-20,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,65.010590,65.010590,0.000000,29911474.00
2026-01-21,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,74.063380,74.063380,0.000000,29911474.00
2026-01-22,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,45.955190,45.955190,0.000000,29911474.00
2026-01-23,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,46.426970,46.426970,0.000000,29911474.00
2026-01-24,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,8.501050,8.501050,0.000000,29911474.00
2026-01-25,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,42.753120,42.753120,0.000000,29911474.00
2026-01-26,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,50.393630,50.393630,0.000000,29911474.00
2026-01-27,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,44.016210,44.016210,0.000000,29911474.00
2026-01-28,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,57.775350,57.775350,0.000000,29911474.00
2026-01-29,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,54.531250,54.531250,0.000000,29911474.00
2026-01-30,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,96.137840,96.137840,0.000000,29911474.00
2026-01-31,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,92.392710,92.392710,0.000000,29911474.00
2026-02-01,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,106.866120,106.866120,0.000000,29911474.00
2026-02-02,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,175.681620,175.681620,0.000000,29911474.00
2026-02-03,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,129.690650,129.690650,0.000000,29911474.00
2026-02-04,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,140.630570,140.630570,0.000000,29911474.00
2026-02-05,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,284.581060,284.581060,0.000000,29911474.00
2026-02-06,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,200.232730,200.232730,0.000000,29911474.00
2026-02-07,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,153.831460,153.831460,0.000000,29911474.00
2026-02-08,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,71.649220,71.649220,0.000000,29911474.00
2026-02-09,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,109.935500,109.935500,0.000000,29911474.00
2026-02-10,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,75.330590,75.330590,0.000000,29911474.00
2026-02-11,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,109.212140,109.212140,0.000000,29911474.00
2026-02-12,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,85.112880,85.112880,0.000000,29911474.00
2026-02-13,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,72.236630,72.236630,0.000000,29911474.00
2026-02-14,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,41.079640,41.079640,0.000000,29911474.00
2026-02-15,a5c85bc8-eb41-45c0-a520-d18d7529c0d8,Orca / SOL-USDC,orca-dex,Solana,SOL-USDC,82.800930,82.800930,0.000000,29911474.00
